"","Axis.1","Axis.2"
"LifeLinesDeep_2016|EGAR00001420233_9002000001232622",-0.376316856829045,-0.212903451954982
"LifeLinesDeep_2016|EGAR00001420234_9002000001233030LL",-0.188971190070743,0.240684566617719
"LifeLinesDeep_2016|EGAR00001420240_9002000001234897",-0.312275996651111,-0.224893430036911
"LifeLinesDeep_2016|EGAR00001420244_9002000001236274",-0.334134413661314,-0.0393379124520183
"LifeLinesDeep_2016|EGAR00001420252_9002000001240722",-0.374242156032682,-0.328556621329623
"LifeLinesDeep_2016|EGAR00001420299_9002000001260215",-0.383816094616891,-0.388666505922151
"LifeLinesDeep_2016|EGAR00001420300_9002000001260467LL",-0.256374351867416,-0.160478524740006
"LifeLinesDeep_2016|EGAR00001420301_9002000001260707",-0.305507002507834,-0.125656426446554
"LifeLinesDeep_2016|EGAR00001420361_9002000001280218",-0.345319682939895,-0.124578498975048
"LifeLinesDeep_2016|EGAR00001420393_9002000001296441",-0.27007661519782,-0.17966491429648
"LifeLinesDeep_2016|EGAR00001420394_9002000001296521",-0.360147603119224,-0.0984776519805316
"LifeLinesDeep_2016|EGAR00001420395_9002000001296684",-0.330111593520543,-0.191801817436634
"LifeLinesDeep_2016|EGAR00001420398_9002000001299550",-0.383800340241233,-0.239753548177911
"LifeLinesDeep_2016|EGAR00001420399_9002000001300277",-0.33752299316838,-0.0465223290619471
"LifeLinesDeep_2016|EGAR00001420400_9002000001300660",-0.166913203421041,0.0628066440349646
"LifeLinesDeep_2016|EGAR00001420401_9002000001300820",-0.335299068061675,0.0802807033156484
"LifeLinesDeep_2016|EGAR00001420428_9002000001318923",-0.120423644964297,0.0413010946408563
"LifeLinesDeep_2016|EGAR00001420434_9002000001322425",-0.289292120236782,-0.0738679186165182
"LifeLinesDeep_2016|EGAR00001420457_9002000001336000",-0.224904920149155,-0.152782306368778
"LifeLinesDeep_2016|EGAR00001420458_9002000001336082",-0.197166965810849,0.0123310494327674
"LifeLinesDeep_2016|EGAR00001420459_9002000001336350",-0.31519603401571,0.0135785038370012
"LifeLinesDeep_2016|EGAR00001420460_9002000001336500",-0.237123888262888,0.0167201767237097
"LifeLinesDeep_2016|EGAR00001420461_9002000001336618LL",-0.296790842338,-0.0713380537707031
"LifeLinesDeep_2016|EGAR00001420468_9002000001338480",-0.304682350331266,-0.245306607289493
"LifeLinesDeep_2016|EGAR00001420469_9002000001338659",-0.192734076730405,0.0632773792265197
"LifeLinesDeep_2016|EGAR00001420487_9002000001343962",-0.11048986205108,0.0303897714339143
"LifeLinesDeep_2016|EGAR00001420498_9002000001348870",-0.0921582304669178,0.0459876815903194
"LifeLinesDeep_2016|EGAR00001420531_9002000001358811",-0.244027603681411,0.155929473276459
"LifeLinesDeep_2016|EGAR00001420554_9002000001366232",-0.300230349860049,-0.239869809137365
"LifeLinesDeep_2016|EGAR00001420555_9002000001366751",-0.277911547824006,-0.0895868569538171
"LifeLinesDeep_2016|EGAR00001420559_9002000001367982",0.00262115850375351,-0.0620044453556301
"LifeLinesDeep_2016|EGAR00001420562_9002000001369109",-0.284143699321816,-0.0757289844593513
"LifeLinesDeep_2016|EGAR00001420563_9002000001369486",-0.279676195752746,-0.0385564073597796
"LifeLinesDeep_2016|EGAR00001420564_9002000001369744",-0.239164838123809,0.0312684345143968
"LifeLinesDeep_2016|EGAR00001420573_9002000001373175",-0.338012041714063,-0.0292905179936776
"LifeLinesDeep_2016|EGAR00001420601_9002000001381480",-0.312977919217576,-0.139915650148901
"LifeLinesDeep_2016|EGAR00001420602_9002000001381678",-0.393306649263175,-0.291047640521994
"LifeLinesDeep_2016|EGAR00001420603_9002000001381790",-0.157558694211437,-0.06649081275059
"LifeLinesDeep_2016|EGAR00001420627_9002000001388024",-0.285646294718292,0.188850605615179
"LifeLinesDeep_2016|EGAR00001420103_9002000001160621",-0.306387046659823,-0.133559555642576
"LifeLinesDeep_2016|EGAR00001420116_9002000001175938",-0.352569745904722,-0.123096376339622
"LifeLinesDeep_2016|EGAR00001420133_9002000001186593",-0.243070821051012,-0.0479325435949334
"LifeLinesDeep_2016|EGAR00001420134_9002000001186744",-0.374065714249189,-0.0863878539340951
"LifeLinesDeep_2016|EGAR00001420135_9002000001187358",-0.29514231029774,-0.100470663022878
"LifeLinesDeep_2016|EGAR00001420136_9002000001187760",-0.282342555869124,-0.0668784388194805
"LifeLinesDeep_2016|EGAR00001420137_9002000001189871",-0.198241004570894,-0.0385473375573513
"LifeLinesDeep_2016|EGAR00001420147_9002000001195037",-0.334633692064552,-0.00364397032396139
"LifeLinesDeep_2016|EGAR00001420156_9002000001202507",-0.257278709259058,-0.0148423223907525
"LifeLinesDeep_2016|EGAR00001420157_9002000001202660",-0.265981890640554,-0.144883343107624
"LifeLinesDeep_2016|EGAR00001420180_9002000001211604",-0.372629722282526,-0.219225541916344
"LifeLinesDeep_2016|EGAR00001420202_9002000001222690",-0.355151948134628,-0.168416651958663
"LifeLinesDeep_2016|EGAR00001420211_9002000001226278LL",-0.357866685182706,-0.192513199359384
"LifeLinesDeep_2016|EGAR00001420215_9002000001227800",-0.31477807835475,-0.0680992617818455
"LifeLinesDeep_2016|EGAR00001420216_9002000001227810",-0.35974787005058,0.00510764288571862
"LifeLinesDeep_2016|EGAR00001420217_9002000001227892",-0.351183989235371,-0.331225985105778
"LifeLinesDeep_2016|EGAR00001420247_9002000001238804",-0.343886640688665,-0.137074319249254
"LifeLinesDeep_2016|EGAR00001420248_9002000001239202",-0.198595160271761,-0.0819233058741354
"LifeLinesDeep_2016|EGAR00001420249_9002000001239599",-0.0782593904612,0.0361435003196919
"LifeLinesDeep_2016|EGAR00001420250_9002000001240080",-0.261276449277498,-0.0304560398115545
"LifeLinesDeep_2016|EGAR00001420274_9002000001249639",0.0926808735090454,-0.0419813819001196
"LifeLinesDeep_2016|EGAR00001420275_9002000001250148",-0.339994502291507,-0.194422575360637
"LifeLinesDeep_2016|EGAR00001420286_9002000001254835",-0.373597438274369,-0.187808711054246
"LifeLinesDeep_2016|EGAR00001420289_9002000001256043LL",-0.238744355910011,-0.11475579080558
"LifeLinesDeep_2016|EGAR00001420290_9002000001256080",-0.367568882274135,-0.306335999913446
"LifeLinesDeep_2016|EGAR00001420309_9002000001262229",-0.386551351556689,-0.309221712697056
"LifeLinesDeep_2016|EGAR00001420324_9002000001268330",-0.112527250669864,-0.00326907561437442
"LifeLinesDeep_2016|EGAR00001420326_9002000001269112",-0.209743515631036,-0.112095529749477
"LifeLinesDeep_2016|EGAR00001420327_9002000001269702",-0.204884363933826,0.00363905465792691
"LifeLinesDeep_2016|EGAR00001420330_9002000001270534",-0.19322634050646,0.153779788419503
"LifeLinesDeep_2016|EGAR00001420333_9002000001271522",-0.353219926028716,-0.287816557086902
"LifeLinesDeep_2016|EGAR00001420336_9002000001272430",-0.252843095652094,0.0137788874963095
"LifeLinesDeep_2016|EGAR00001420337_9002000001273035",-0.272576527101574,-0.0655956202742296
"LifeLinesDeep_2016|EGAR00001420338_9002000001273483",-0.28404265371634,0.00690032373646838
"LifeLinesDeep_2016|EGAR00001420339_9002000001273812",-0.323980263750029,0.0296834069522885
"LifeLinesDeep_2016|EGAR00001420340_9002000001273877",-0.365133582012475,-0.192543161505871
"LifeLinesDeep_2016|EGAR00001420342_9002000001274471",-0.349435965697941,-0.282974284721527
"LifeLinesDeep_2016|EGAR00001420343_9002000001274506",-0.323128377763847,-0.274261297514205
"LifeLinesDeep_2016|EGAR00001420344_9002000001274847",-0.312752424736707,-0.138177662875692
"LifeLinesDeep_2016|EGAR00001420345_9002000001275049",-0.313011428554054,0.180782486524027
"LifeLinesDeep_2016|EGAR00001420346_9002000001275441",-0.230737009624524,0.0179478661174086
"LifeLinesDeep_2016|EGAR00001420347_9002000001275760",-0.355093487431846,-0.125928547613469
"LifeLinesDeep_2016|EGAR00001420387_9002000001294410",-0.325542296291135,-0.095307955253225
"LifeLinesDeep_2016|EGAR00001420396_9002000001297529",-0.38305992742443,-0.189674435797547
"LifeLinesDeep_2016|EGAR00001420403_9002000001301926",-0.199249759548696,-0.119359433379259
"LifeLinesDeep_2016|EGAR00001420404_9002000001302217",-0.320288157993263,-0.145901193328436
"LifeLinesDeep_2016|EGAR00001420435_9002000001323431",-0.248378483505873,-0.189141289072576
"LifeLinesDeep_2016|EGAR00001420448_9002000001331460",-0.270225420470881,-0.0967594920624077
"LifeLinesDeep_2016|EGAR00001420453_9002000001334186",-0.384063871076554,-0.220499003725976
"LifeLinesDeep_2016|EGAR00001420454_9002000001334408",-0.192805043008021,-0.0412284753987866
"LifeLinesDeep_2016|EGAR00001420455_9002000001335334",-0.373729391647135,-0.151729418379351
"LifeLinesDeep_2016|EGAR00001420482_9002000001342660",-0.327707408803628,-0.0666808925868678
"LifeLinesDeep_2016|EGAR00001421038_9002000001493718",-0.35839726348153,-0.150908862944736
"LifeLinesDeep_2016|EGAR00001421039_9002000001494617",-0.360262464817006,-0.151496698457528
"LifeLinesDeep_2016|EGAR00001421040_9002000001494958",-0.320312077648404,-0.0843015065304291
"LifeLinesDeep_2016|EGAR00001421043_9002000001496442",-0.253385438233964,0.01556280142654
"LifeLinesDeep_2016|EGAR00001421044_9002000001496596",-0.347347221530194,0.0381655056283419
"LifeLinesDeep_2016|EGAR00001421045_9002000001496630",-0.225001974112242,0.144288128188587
"LifeLinesDeep_2016|EGAR00001421046_9002000001497216",-0.31813295257905,-0.0809478208818399
"LifeLinesDeep_2016|EGAR00001421047_9002000001498106",-0.268657034020454,0.0844828486225844
"LifeLinesDeep_2016|EGAR00001421048_9002000001498948",-0.287817140990165,-0.289070275441923
"LifeLinesDeep_2016|EGAR00001421049_9002000001501005",-0.335021266237761,-0.0170814082809279
"LifeLinesDeep_2016|EGAR00001421050_9002000001501041",-0.346152159040901,-0.436942177261416
"LifeLinesDeep_2016|EGAR00001421052_9002000001501892",-0.26108862665185,-0.12063687145058
"LifeLinesDeep_2016|EGAR00001421053_9002000001503369",-0.360916602882836,-0.310956846175416
"LifeLinesDeep_2016|EGAR00001421054_9002000001503538",-0.375636838362532,-0.181108784217197
"LifeLinesDeep_2016|EGAR00001421057_9002000001504212",-0.281409904887963,-0.125018053043012
"LifeLinesDeep_2016|EGAR00001421058_9002000001504221",-0.387154233182873,-0.0789622267845737
"LifeLinesDeep_2016|EGAR00001421064_9002000001506333",-0.333714753963481,-0.0849523658796472
"LifeLinesDeep_2016|EGAR00001421065_9002000001506629",-0.297013297928647,-0.251281583924458
"LifeLinesDeep_2016|EGAR00001421066_9002000001506914",-0.337169681842066,-0.186196827554734
"LifeLinesDeep_2016|EGAR00001421067_9002000001507813",-0.360526225503013,-0.354701177928734
"LifeLinesDeep_2016|EGAR00001421068_9002000001508258",-0.204480976793021,-0.151895019036795
"LifeLinesDeep_2016|EGAR00001421069_9002000001508561",-0.309215304154233,-0.136122434897775
"LifeLinesDeep_2016|EGAR00001421073_9002000001511413",-0.273317477762014,-0.273048112778804
"LifeLinesDeep_2016|EGAR00001421074_9002000001512027",-0.372783809486867,-0.13408858123023
"LifeLinesDeep_2016|EGAR00001421075_9002000001512770",-0.348325165562583,-0.13617176347723
"LifeLinesDeep_2016|EGAR00001421076_9002000001514308",-0.36515840303325,-0.187600114527577
"LifeLinesDeep_2016|EGAR00001421077_9002000001515190",-0.349336266046755,-0.409575254141751
"LifeLinesDeep_2016|EGAR00001421092_9002000001523320",-0.139635797912255,-0.0858181882199023
"LifeLinesDeep_2016|EGAR00001421093_9002000001523343",-0.303352104245091,-0.22275904458916
"LifeLinesDeep_2016|EGAR00001421094_9002000001523405",-0.314033140619764,-0.0949397946441801
"LifeLinesDeep_2016|EGAR00001421095_9002000001523915",-0.274257472279817,-0.111745167940255
"LifeLinesDeep_2016|EGAR00001421096_9002000001524190",-0.392030389358533,-0.342163100898436
"LifeLinesDeep_2016|EGAR00001421104_9002000001526900",-0.351224940393574,0.134640278127061
"LifeLinesDeep_2016|EGAR00001421109_9002000001528680",-0.281362272599212,0.139926658709284
"LifeLinesDeep_2016|EGAR00001421114_9002000001530470",-0.0806395786072112,-0.132959162084659
"LifeLinesDeep_2016|EGAR00001421116_9002000001530830",-0.229282921546527,-0.104162174068358
"LifeLinesDeep_2016|EGAR00001421117_9002000001530894",-0.369248117005843,-0.41946480702363
"LifeLinesDeep_2016|EGAR00001421122_9002000001532333",-0.330742470959616,-2.01760183693144e-05
"LifeLinesDeep_2016|EGAR00001421124_9002000001532807",-0.375483993392032,-0.198314214495342
"LifeLinesDeep_2016|EGAR00001421127_9002000001534070",-0.140061027578603,-0.181538847788125
"LifeLinesDeep_2016|EGAR00001421130_9002000001536270",-0.141355429160384,-0.0977246217478801
"LifeLinesDeep_2016|EGAR00001421132_9002000001536840",-0.106970787930278,0.00994553166401302
"LifeLinesDeep_2016|EGAR00001421134_9002000001537510",-0.352438905594784,-0.223941732689857
"LifeLinesDeep_2016|EGAR00001421147_9002000001543168",-0.284349925212271,-0.0607884408400575
"LifeLinesDeep_2016|EGAR00001421148_9002000001543510",-0.333683271428021,-0.119044696563663
"LifeLinesDeep_2016|EGAR00001421149_9002000001545313",-0.332683775398646,-0.0443285835071661
"LifeLinesDeep_2016|EGAR00001421150_9002000001546393",-0.315135957582408,-0.193678324390284
"LifeLinesDeep_2016|EGAR00001421151_9002000001547000",-0.339039611053087,-0.357599370456965
"LifeLinesDeep_2016|EGAR00001421152_9002000001547520",-0.35764140711308,-0.381728762663786
"LifeLinesDeep_2016|EGAR00001421153_9002000001547739",-0.332119376371248,0.152287131160498
"LifeLinesDeep_2016|EGAR00001421154_9002000001548128",-0.180208053665872,0.0428292877519756
"LifeLinesDeep_2016|EGAR00001421155_9002000001548558",-0.383455945394179,-0.123448940721492
"LifeLinesDeep_2016|EGAR00001421161_9002000001551301",-0.349839424798635,-0.294600484541632
"LifeLinesDeep_2016|EGAR00001421165_9002000001553020",-0.232944594423073,0.0296188013421814
"LifeLinesDeep_2016|EGAR00001421166_9002000001554377",-0.0895136065474528,-0.0565532656388371
"LifeLinesDeep_2016|EGAR00001421167_9002000001554439",-0.37099392567703,-0.240317383644391
"LifeLinesDeep_2016|EGAR00001421170_9002000001555276",-0.329153967117729,-0.0910652152527231
"LifeLinesDeep_2016|EGAR00001420111_9002000001171492",-0.33173464067244,-0.0554602259736426
"LifeLinesDeep_2016|EGAR00001420193_9002000001215882",-0.366488385021546,-0.15607145778164
"LifeLinesDeep_2016|EGAR00001420255_9002000001241407",-0.330212450764898,-0.230403042677858
"LifeLinesDeep_2016|EGAR00001420256_9002000001242610",-0.264299643759746,-0.152368561728899
"LifeLinesDeep_2016|EGAR00001420257_9002000001242988",-0.315474073708183,-0.00125986550542849
"LifeLinesDeep_2016|EGAR00001420258_9002000001243214",-0.396535076994543,-0.229645913171988
"LifeLinesDeep_2016|EGAR00001420318_9002000001266362",-0.193074686897418,0.0247496985180579
"LifeLinesDeep_2016|EGAR00001420417_9002000001307820",-0.245759288428958,-0.0705977294528242
"LifeLinesDeep_2016|EGAR00001420441_9002000001326836",-0.188090810905014,-0.0164347747590395
"LifeLinesDeep_2016|EGAR00001420444_9002000001328160",-0.287245729960084,-0.0816468785835131
"LifeLinesDeep_2016|EGAR00001420518_9002000001354705",-0.315968735585474,-0.185074688624323
"LifeLinesDeep_2016|EGAR00001420571_9002000001371813",-0.346587477995123,-0.240344825947077
"LifeLinesDeep_2016|EGAR00001420616_9002000001385120",-0.32137141248754,-0.119740206834802
"LifeLinesDeep_2016|EGAR00001420617_9002000001385621",-0.262653354490486,-0.20025225308429
"LifeLinesDeep_2016|EGAR00001420618_9002000001385780",-0.201957682233086,0.012209415142815
"LifeLinesDeep_2016|EGAR00001420619_9002000001386262",-0.378516226852563,-0.36655938081978
"LifeLinesDeep_2016|EGAR00001420620_9002000001386271",-0.347580952710339,-0.0914660079480559
"LifeLinesDeep_2016|EGAR00001420629_9002000001388561",-0.365468815983732,-0.108287821815225
"LifeLinesDeep_2016|EGAR00001420630_9002000001388991",-0.395608386006995,-0.190396426087476
"LifeLinesDeep_2016|EGAR00001420631_9002000001389012LL",-0.352515513377365,-0.156156875939048
"LifeLinesDeep_2016|EGAR00001420632_9002000001390130",-0.345979238098367,-0.227038280369535
"LifeLinesDeep_2016|EGAR00001420645_9002000001392439",-0.349608967760447,-0.13871202729791
"LifeLinesDeep_2016|EGAR00001420686_9002000001400933",-0.281955971001201,-0.12677135372795
"LifeLinesDeep_2016|EGAR00001420704_9002000001406060",-0.391643814883379,-0.302703688183368
"LifeLinesDeep_2016|EGAR00001420728_9002000001411900",-0.236328597581439,-0.0472511421583578
"LifeLinesDeep_2016|EGAR00001420753_9002000001419443",-0.213590553272162,0.0510368800398909
"LifeLinesDeep_2016|EGAR00001420777_9002000001424425",-0.374408579683192,-0.308139400956874
"LifeLinesDeep_2016|EGAR00001420778_9002000001424800",-0.27029777516656,-0.22402109185988
"LifeLinesDeep_2016|EGAR00001420798_9002000001429010LL",-0.324061864017732,-0.0149399179127765
"LifeLinesDeep_2016|EGAR00001420799_9002000001429200",-0.31386058479055,-0.143153458484133
"LifeLinesDeep_2016|EGAR00001420800_9002000001429619",-0.324637921845813,-0.185544495592345
"LifeLinesDeep_2016|EGAR00001420802_9002000001430182",-0.348332598618686,-0.265653739404125
"LifeLinesDeep_2016|EGAR00001420824_9002000001437503",-0.294593060869619,-0.0203111787499182
"LifeLinesDeep_2016|EGAR00001420825_9002000001437746",-0.274398555091965,0.303373903018574
"LifeLinesDeep_2016|EGAR00001420826_9002000001437906",-0.377512230988848,-0.214292179983988
"LifeLinesDeep_2016|EGAR00001420832_9002000001439197",-0.274445531421496,0.013780239843026
"LifeLinesDeep_2016|EGAR00001420833_9002000001439301",-0.244513590176107,-0.0037675635020102
"LifeLinesDeep_2016|EGAR00001420834_9002000001439366",-0.351128506324102,-0.214269465733362
"LifeLinesDeep_2016|EGAR00001420841_9002000001440830",-0.293708609166016,-0.0915583029312215
"LifeLinesDeep_2016|EGAR00001420855_9002000001444419",-0.389773365547539,-0.201124966450705
"LifeLinesDeep_2016|EGAR00001420856_9002000001444870",-0.345221841546346,-0.303245366806354
"LifeLinesDeep_2016|EGAR00001420867_9002000001447036",-0.35342655848177,-0.0986288709058608
"LifeLinesDeep_2016|EGAR00001420875_9002000001448300",-0.028593313827491,0.0484019263779719
"LifeLinesDeep_2016|EGAR00001420877_9002000001448570",-0.306271566659459,-0.0679231758621153
"LifeLinesDeep_2016|EGAR00001420878_9002000001448688",-0.32683550423703,-0.319381443616738
"LifeLinesDeep_2016|EGAR00001420883_9002000001450980",-0.264748591907969,0.0140379019193288
"LifeLinesDeep_2016|EGAR00001420903_9002000001455557",-0.351287684322506,-0.0412730677354797
"LifeLinesDeep_2016|EGAR00001420927_9002000001461625",-0.396631448564624,-0.282600549746309
"LifeLinesDeep_2016|EGAR00001420928_9002000001461750",-0.357216359436487,-0.250562104910924
"LifeLinesDeep_2016|EGAR00001420929_9002000001462195",-0.249334462040181,-0.0786747347110092
"LifeLinesDeep_2016|EGAR00001420930_9002000001462201",-0.380795343946324,-0.0589953484393532
"LifeLinesDeep_2016|EGAR00001420932_9002000001462533",-0.221280133791083,-0.110132216042571
"LifeLinesDeep_2016|EGAR00001420933_9002000001462589",-0.110883738279579,-0.066253305170921
"LifeLinesDeep_2016|EGAR00001420934_9002000001462687",-0.363631715703445,-0.189978255351628
"LifeLinesDeep_2016|EGAR00001420936_9002000001463100",-0.269623844288666,-0.0081437881842865
"LifeLinesDeep_2016|EGAR00001420937_9002000001463399",-0.203315370984534,-0.0709315479892545
"LifeLinesDeep_2016|EGAR00001420940_9002000001464010",-0.250484070212541,-0.0587529912260454
"LifeLinesDeep_2016|EGAR00001420947_9002000001465099",-0.32959935740638,-0.0248351248217874
"LifeLinesDeep_2016|EGAR00001420948_9002000001465778",-0.320529319827506,-0.167351791216528
"LifeLinesDeep_2016|EGAR00001420950_9002000001466292",-0.346577512907393,-0.0563491107838297
"LifeLinesDeep_2016|EGAR00001420952_9002000001467235",-0.309558579393149,-0.239358882394392
"LifeLinesDeep_2016|EGAR00001420953_9002000001467807",-0.370090934683151,-0.274710590049843
"LifeLinesDeep_2016|EGAR00001420954_9002000001467905",-0.361848690305354,-0.31486218198604
"LifeLinesDeep_2016|EGAR00001420957_9002000001468930",-0.274490567837991,-0.153613910189674
"LifeLinesDeep_2016|EGAR00001420960_9002000001470400",-0.273235220122687,-0.0438191471336565
"LifeLinesDeep_2016|EGAR00001420961_9002000001470722",-0.387848823855179,-0.231301708348462
"LifeLinesDeep_2016|EGAR00001420962_9002000001471363LL",-0.179381805593936,-0.0894182590905541
"LifeLinesDeep_2016|EGAR00001420966_9002000001472656",-0.200116014193818,0.0131838020084168
"LifeLinesDeep_2016|EGAR00001420967_9002000001472763",0.0648621432486813,-0.0414063048966554
"LifeLinesDeep_2016|EGAR00001420979_9002000001476065",-0.361416748689208,-0.266332077859659
"LifeLinesDeep_2016|EGAR00001420981_9002000001476261LL",-0.284962869792939,-0.422577547386548
"LifeLinesDeep_2016|EGAR00001420982_9002000001476459",-0.223158399343702,0.0343677328249628
"LifeLinesDeep_2016|EGAR00001420983_9002000001476720",-0.373847572968386,-0.0746861601140474
"LifeLinesDeep_2016|EGAR00001420984_9002000001476931",-0.35756208112735,-0.0235845460006573
"LifeLinesDeep_2016|EGAR00001420985_9002000001477035LL",-0.270302265109389,-0.122842726533014
"LifeLinesDeep_2016|EGAR00001420990_9002000001477886",-0.341574991618694,-0.232481754561771
"LifeLinesDeep_2016|EGAR00001420991_9002000001478005ALL",-0.128570579996463,0.0552136749039889
"LifeLinesDeep_2016|EGAR00001420994_9002000001478776",-0.238117338353464,-0.0723808661692102
"LifeLinesDeep_2016|EGAR00001420995_9002000001479129",-0.359632159795006,-0.452799720366903
"LifeLinesDeep_2016|EGAR00001420997_9002000001480184LL",-0.328330514194981,-0.0878657640068459
"LifeLinesDeep_2016|EGAR00001421001_9002000001480980LL",-0.302798569094683,-0.223235012600596
"LifeLinesDeep_2016|EGAR00001421003_9002000001481486",-0.21621088558438,-0.20718859395738
"LifeLinesDeep_2016|EGAR00001421004_9002000001482133",-0.249779342433848,-0.0398315771350681
"LifeLinesDeep_2016|EGAR00001421005_9002000001482222",-0.291646056719985,-0.0194993563578243
"LifeLinesDeep_2016|EGAR00001421007_9002000001482920",-0.145166058645787,-0.0165141494619942
"LifeLinesDeep_2016|EGAR00001421008_9002000001482939",-0.291358506605992,-0.0364958998942061
"LifeLinesDeep_2016|EGAR00001421015_9002000001485725",-0.146596304470442,0.00976822176488728
"LifeLinesDeep_2016|EGAR00001421016_9002000001486348",-0.325057376576873,0.0153547053725525
"LifeLinesDeep_2016|EGAR00001421017_9002000001486419",-0.383621414198099,-0.206987080020743
"LifeLinesDeep_2016|EGAR00001421018_9002000001486491",-0.335536805716584,-0.360907804322829
"LifeLinesDeep_2016|EGAR00001421019_9002000001487499",-0.257178454827421,-0.0298248747505135
"LifeLinesDeep_2016|EGAR00001421020_9002000001487873",-0.261828703996751,0.00126091611336179
"LifeLinesDeep_2016|EGAR00001421021_9002000001487891",-0.344998964784067,-0.169246437917549
"LifeLinesDeep_2016|EGAR00001421022_9002000001488502",-0.16188019851266,0.0352348617908195
"LifeLinesDeep_2016|EGAR00001421023_9002000001488665",-0.346714781503011,0.0377726378704513
"LifeLinesDeep_2016|EGAR00001421024_9002000001488899",-0.274176559907613,-0.0927709233492962
"LifeLinesDeep_2016|EGAR00001421025_9002000001488941LL",-0.310555735567549,-0.320791636084137
"LifeLinesDeep_2016|EGAR00001421026_9002000001489152LL",-0.296760296590897,-0.184529582284431
"LifeLinesDeep_2016|EGAR00001421027_9002000001490171",-0.308138697016214,-0.263093152356139
"LifeLinesDeep_2016|EGAR00001421028_9002000001490396",-0.2198109396979,-0.00345822485148023
"LifeLinesDeep_2016|EGAR00001421036_9002000001493342",-0.236085422270238,0.230470009387948
"LifeLinesDeep_2016|EGAR00001421037_9002000001493674",-0.254924738352326,-0.233809928239907
"LifeLinesDeep_2016|EGAR00001420354_9002000001277992",-0.02030907229026,0.0317063844985883
"LifeLinesDeep_2016|EGAR00001420894_9002000001453937",-0.343966516005716,-0.212446496071924
"LifeLinesDeep_2016|EGAR00001420895_9002000001454080",-0.287949319797906,-0.0499441724850553
"LifeLinesDeep_2016|EGAR00001420896_9002000001454184",-0.346347295927165,-0.0773258462044
"LifeLinesDeep_2016|EGAR00001420897_9002000001454470",-0.298353934619633,0.0184166961613445
"LifeLinesDeep_2016|EGAR00001420898_9002000001454504",-0.359657014995414,-0.121719392761586
"LifeLinesDeep_2016|EGAR00001420955_9002000001468260LL",-0.214435021174001,-0.0945319568219427
"LifeLinesDeep_2016|EGAR00001420996_9002000001479951",-0.241687089800367,-0.167607732285934
"LifeLinesDeep_2016|EGAR00001421080_9002000001517041",-0.339373476367814,0.101799734587906
"LifeLinesDeep_2016|EGAR00001421131_9002000001536628",-0.265531518908926,-0.171907710737934
"LifeLinesDeep_2016|EGAR00001421171_9002000001555356",-0.361339575055262,-0.195869183674299
"LifeLinesDeep_2016|EGAR00001421172_9002000001555800",-0.236806409209848,-0.0319138900229048
"LifeLinesDeep_2016|EGAR00001421175_9002000001556980LL",-0.283509196986891,-0.192969909622781
"LifeLinesDeep_2016|EGAR00001421176_9002000001557110",-0.331111217825589,-0.275233944348174
"LifeLinesDeep_2016|EGAR00001421177_9002000001557420",-0.368601884914264,-0.203923675146644
"LifeLinesDeep_2016|EGAR00001421178_9002000001557655LL",-0.387431025004875,-0.285565652827855
"LifeLinesDeep_2016|EGAR00001421179_9002000001558115",-0.317371858625907,-0.13186810875527
"LifeLinesDeep_2016|EGAR00001421180_9002000001559275LL",-0.375844722911462,-0.132419888985192
"LifeLinesDeep_2016|EGAR00001421181_9002000001559794",-0.325957548053705,-0.0378465829846455
"LifeLinesDeep_2016|EGAR00001421182_9002000001561424",-0.148806864128087,-0.0467293998262932
"LifeLinesDeep_2016|EGAR00001421183_9002000001561934",-0.370757479685397,-0.209085868049459
"LifeLinesDeep_2016|EGAR00001421184_9002000001562708",-0.216298494820366,0.0798360906594467
"LifeLinesDeep_2016|EGAR00001421186_9002000001563269",-0.353407968930204,-0.228036269790875
"LifeLinesDeep_2016|EGAR00001421189_9002000001564180",-0.288199520338424,-0.021892940305847
"LifeLinesDeep_2016|EGAR00001421190_9002000001564382",-0.164092675085034,0.0394820605747306
"LifeLinesDeep_2016|EGAR00001421199_9002000001568750",-0.273606618893858,-0.097709126036709
"LifeLinesDeep_2016|EGAR00001421202_9002000001570648",-0.326801674875331,-0.169584802482711
"LifeLinesDeep_2016|EGAR00001421205_9002000001572920",-0.27087872950046,-0.143459531481413
"LifeLinesDeep_2016|EGAR00001421206_9002000001573176LL",-0.261373297678779,-0.169503211613034
"LifeLinesDeep_2016|EGAR00001421207_9002000001573560",-0.186256056157244,-0.00521337376068018
"LifeLinesDeep_2016|EGAR00001421208_9002000001573971LL",-0.225368772300091,-0.0495623979986843
"LifeLinesDeep_2016|EGAR00001421214_9002000001577850",-0.352115028197738,-0.216883261687477
"LifeLinesDeep_2016|EGAR00001421218_9002000001582780",-0.319855693636638,-0.259931678627312
"LifeLinesDeep_2016|EGAR00001421219_9002000001583127",-0.235573088009119,0.0163586043292444
"LifeLinesDeep_2016|EGAR00001421220_9002000001583340",-0.359672772600142,-0.245159234710789
"LifeLinesDeep_2016|EGAR00001421221_9002000001583619",-0.207616738508837,-0.0203323231384789
"LifeLinesDeep_2016|EGAR00001421222_9002000001584779",0.0406461291084856,-0.0496820117921002
"LifeLinesDeep_2016|EGAR00001421223_9002000001586835",-0.336913440509096,-0.133629316428439
